ID,rodata,data,hora,mandante,visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_Placar,visitante_Placar,mandante_Estado,visitante_Estado,rodata_x,partida_id,rodata_y,clube,atleta,minuto,tipo_de_gol
8419,,17/04/2024,20:00,Fortaleza,Cruzeiro,3-5-2,4-3-3,J. Vojvoda,F. Seabra,-,Arena Castelão,1,1,CE,MG,2.0,8419.0,2.0,Fortaleza,Hércules,19,
8419,,17/04/2024,20:00,Fortaleza,Cruzeiro,3-5-2,4-3-3,J. Vojvoda,F. Seabra,-,Arena Castelão,1,1,CE,MG,2.0,8419.0,2.0,Cruzeiro,Mateus Vital,89,
8422,,17/04/2024,20:01,Juventude,Corinthians,4-2-3-1,4-3-3,R. Machado Marques,B. Lazaroni,Juventude, Alfredo Jaconi,2,0,RS,SP,2.0,8422.0,2.0,Juventude,Jean Carlos,53,
8422,,17/04/2024,20:01,Juventude,Corinthians,4-2-3-1,4-3-3,R. Machado Marques,B. Lazaroni,Juventude, Alfredo Jaconi,2,0,RS,SP,2.0,8422.0,2.0,Juventude,Lucas Barbosa,59,
8420,,17/04/2024,20:02,Palmeiras,Internacional,3-4-2-1,4-2-3-1,A. Moreira Ferreira,E. Coudet,Internacional,Arena Barueri,0,1,SP,RS,2.0,8420.0,2.0,Internacional,Wesley Ribeiro Silva,45,
8423,,17/04/2024,21:30,Flamengo,Sao Paulo,4-2-3-1,3-4-2-1,A. Bacchi,T. Carpini Barbosa,Flamengo, Maracanã,2,1,RJ,SP,2.0,8423.0,2.0,Flamengo,Luiz Araújo,20,
8423,,17/04/2024,21:30,Flamengo,Sao Paulo,4-2-3-1,3-4-2-1,A. Bacchi,T. Carpini Barbosa,Flamengo, Maracanã,2,1,RJ,SP,2.0,8423.0,2.0,Flamengo,Nicolás de la Cruz,54,
8423,,17/04/2024,21:30,Flamengo,Sao Paulo,4-2-3-1,3-4-2-1,A. Bacchi,T. Carpini Barbosa,Flamengo, Maracanã,2,1,RJ,SP,2.0,8423.0,2.0,Sao Paulo,Aldemir Ferreira,79,
8424,,18/04/2024,21:31,Botafogo-RJ,Atletico-GO,4-4-2,4-4-2,A. Torres Gomes Araújo Amorim,E. C. Tannus Faro,Botafogo-RJ,Estádio Nilton Santos,1,0,RJ,GO,2.0,8424.0,2.0,Botafogo-RJ,Mateo Ponte,32,
8426,,20/04/2024,15:59,Fluminense,Vasco,4-2-3-1,4-3-3,F. Diniz Silva,R. Díaz,Fluminense, Maracanã,2,1,RJ,RJ,3.0,8426.0,3.0,Fluminense,Paulo Henrique Ganso,10,
8426,,20/04/2024,15:59,Fluminense,Vasco,4-2-3-1,4-3-3,F. Diniz Silva,R. Díaz,Fluminense, Maracanã,2,1,RJ,RJ,3.0,8426.0,3.0,Fluminense,Martinelli,53,
8426,,20/04/2024,15:59,Fluminense,Vasco,4-2-3-1,4-3-3,F. Diniz Silva,R. Díaz,Fluminense, Maracanã,2,1,RJ,RJ,3.0,8426.0,3.0,Vasco,Pablo Vegetti,55,
8428,,20/04/2024,18:30,Gremio,Cuiaba,4-2-3-1,5-4-1,Renato Gaúcho,L. Iubel,Gremio,Arena do Grêmio,1,0,RS,MT,3.0,8428.0,3.0,Gremio,Franco Cristaldo,44,
8427,,20/04/2024,18:31,Bragantino,Corinthians,4-3-3,4-2-3-1,P. Faria Caixinha,A. Cardoso de Oliveira,Bragantino,Nabizão,1,0,SP,SP,3.0,8427.0,3.0,Bragantino,Vitor Hugo Naum dos Santos,5,
8429,,20/04/2024,21:00,Atletico-MG,Cruzeiro,4-4-2,4-3-3,G. Milito,F. Seabra,Atletico-MG,Arena MRV,3,0,MG,MG,3.0,8429.0,3.0,Atletico-MG,Matías Zaracho,25,
8429,,20/04/2024,21:00,Atletico-MG,Cruzeiro,4-4-2,4-3-3,G. Milito,F. Seabra,Atletico-MG,Arena MRV,3,0,MG,MG,3.0,8429.0,3.0,Atletico-MG,Paulinho,35,
8429,,20/04/2024,21:00,Atletico-MG,Cruzeiro,4-4-2,4-3-3,G. Milito,F. Seabra,Atletico-MG,Arena MRV,3,0,MG,MG,3.0,8429.0,3.0,Atletico-MG,Guilherme Arana,45+2,
8430,,21/04/2024,16:01,Palmeiras,Flamengo,3-4-2-1,4-2-3-1,A. Moreira Ferreira,A. Bacchi,-,Allianz Parque,0,0,SP,RJ,3.0,,,,,,
8431,,21/04/2024,16:02,Vitoria,Bahia,4-4-1-1,4-3-3,L. Condé,R. Ceni,-, Barradão,2,2,BA,BA,3.0,8431.0,3.0,Vitoria,Matheus Martins Fogaça de Paulo,20,
8431,,21/04/2024,16:02,Vitoria,Bahia,4-4-1-1,4-3-3,L. Condé,R. Ceni,-, Barradão,2,2,BA,BA,3.0,8431.0,3.0,Vitoria,Wagner Leonardo,57,
8431,,21/04/2024,16:02,Vitoria,Bahia,4-4-1-1,4-3-3,L. Condé,R. Ceni,-, Barradão,2,2,BA,BA,3.0,8431.0,3.0,Bahia,Gabriel Teixeira,69,
8431,,21/04/2024,16:02,Vitoria,Bahia,4-4-1-1,4-3-3,L. Condé,R. Ceni,-, Barradão,2,2,BA,BA,3.0,8431.0,3.0,Bahia,Everaldo Stum,72,
8432,,21/04/2024,18:06,Athletico-PR,Internacional,4-2-3-1,4-2-3-1,A. Stival,E. Coudet,Athletico-PR,Ligga Arena,1,0,PR,RS,3.0,8432.0,3.0,Athletico-PR,Agustín Canobbio,71,
8434,,21/04/2024,18:29,Atletico-GO,Sao Paulo,4-4-2,3-4-2-1,J. Ribeiro Ventura,M. Cruz,Sao Paulo,Estádio Antônio Accioly - Atlético Goianiense,0,3,GO,SP,3.0,8434.0,3.0,Sao Paulo,Luciano da Rocha Neves,52,Penalty
8434,,21/04/2024,18:29,Atletico-GO,Sao Paulo,4-4-2,3-4-2-1,J. Ribeiro Ventura,M. Cruz,Sao Paulo,Estádio Antônio Accioly - Atlético Goianiense,0,3,GO,SP,3.0,8434.0,3.0,Sao Paulo,Jonathan Calleri,14,
8434,,21/04/2024,18:29,Atletico-GO,Sao Paulo,4-4-2,3-4-2-1,J. Ribeiro Ventura,M. Cruz,Sao Paulo,Estádio Antônio Accioly - Atlético Goianiense,0,3,GO,SP,3.0,8434.0,3.0,Sao Paulo,Aldemir Ferreira,76,
8433,,21/04/2024,18:31,Botafogo-RJ,Juventude,4-4-2,4-2-3-1,A. Torres Gomes Araújo Amorim,R. Machado Marques,Botafogo-RJ,Estádio Nilton Santos,5,1,RJ,RS,3.0,8433.0,3.0,Botafogo-RJ,Jacob Montes,80,
8433,,21/04/2024,18:31,Botafogo-RJ,Juventude,4-4-2,4-2-3-1,A. Torres Gomes Araújo Amorim,R. Machado Marques,Botafogo-RJ,Estádio Nilton Santos,5,1,RJ,RS,3.0,8433.0,3.0,Botafogo-RJ,Júnior Santos,4,
8433,,21/04/2024,18:31,Botafogo-RJ,Juventude,4-4-2,4-2-3-1,A. Torres Gomes Araújo Amorim,R. Machado Marques,Botafogo-RJ,Estádio Nilton Santos,5,1,RJ,RS,3.0,8433.0,3.0,Juventude,Danilo Boza,85,
8433,,21/04/2024,18:31,Botafogo-RJ,Juventude,4-4-2,4-2-3-1,A. Torres Gomes Araújo Amorim,R. Machado Marques,Botafogo-RJ,Estádio Nilton Santos,5,1,RJ,RS,3.0,8433.0,3.0,Botafogo-RJ,Danilo Barbosa da Silva,53,
8433,,21/04/2024,18:31,Botafogo-RJ,Juventude,4-4-2,4-2-3-1,A. Torres Gomes Araújo Amorim,R. Machado Marques,Botafogo-RJ,Estádio Nilton Santos,5,1,RJ,RS,3.0,8433.0,3.0,Botafogo-RJ,Tiquinho Soares,9,Penalty
8433,,21/04/2024,18:31,Botafogo-RJ,Juventude,4-4-2,4-2-3-1,A. Torres Gomes Araújo Amorim,R. Machado Marques,Botafogo-RJ,Estádio Nilton Santos,5,1,RJ,RS,3.0,8433.0,3.0,Botafogo-RJ,Jefferson Savarino,61,
8436,,27/04/2024,16:00,Vasco,Criciuma,4-2-3-1,4-4-2,R. Díaz,C. Tencati,Criciuma,Estádio São Januário,0,4,RJ,SC,4.0,8436.0,4.0,Criciuma,Yannick Bolasie,55,
8436,,27/04/2024,16:00,Vasco,Criciuma,4-2-3-1,4-4-2,R. Díaz,C. Tencati,Criciuma,Estádio São Januário,0,4,RJ,SC,4.0,8436.0,4.0,Criciuma,Higor Meritão,69,
8436,,27/04/2024,16:00,Vasco,Criciuma,4-2-3-1,4-4-2,R. Díaz,C. Tencati,Criciuma,Estádio São Januário,0,4,RJ,SC,4.0,8436.0,4.0,Criciuma,Fellipe Mateus,32,
8436,,27/04/2024,16:00,Vasco,Criciuma,4-2-3-1,4-4-2,R. Díaz,C. Tencati,Criciuma,Estádio São Januário,0,4,RJ,SC,4.0,8436.0,4.0,Criciuma,Fellipe Mateus,47,
8437,,27/04/2024,18:30,Cuiaba,Atletico-MG,5-4-1,3-5-2,L. Iubel,G. Milito,Atletico-MG,Arena Pantanal,0,3,MT,MG,4.0,8437.0,4.0,Atletico-MG,Paulinho,78,Penalty
8437,,27/04/2024,18:30,Cuiaba,Atletico-MG,5-4-1,3-5-2,L. Iubel,G. Milito,Atletico-MG,Arena Pantanal,0,3,MT,MG,4.0,8437.0,4.0,Atletico-MG,Eduardo Vargas,28,
8437,,27/04/2024,18:30,Cuiaba,Atletico-MG,5-4-1,3-5-2,L. Iubel,G. Milito,Atletico-MG,Arena Pantanal,0,3,MT,MG,4.0,8437.0,4.0,Atletico-MG,Gustavo Scarpa,61,
8438,,27/04/2024,21:01,Bahia,Gremio,4-2-3-1,4-3-3,R. Ceni,Renato Gaúcho,Bahia,Arena Fonte Nova,1,0,BA,RS,4.0,8438.0,4.0,Bahia,Everaldo Stum,17,
8439,,28/04/2024,11:00,Flamengo,Botafogo-RJ,4-2-3-1,4-4-2,A. Bacchi,A. Torres Gomes Araújo Amorim,Botafogo-RJ, Maracanã,0,2,RJ,RJ,4.0,8439.0,4.0,Botafogo-RJ,Luiz Henrique,53,
8439,,28/04/2024,11:00,Flamengo,Botafogo-RJ,4-2-3-1,4-4-2,A. Bacchi,A. Torres Gomes Araújo Amorim,Botafogo-RJ, Maracanã,0,2,RJ,RJ,4.0,8439.0,4.0,Botafogo-RJ,Jefferson Savarino,90+3,
8441,,28/04/2024,16:00,Cruzeiro,Vitoria,4-3-3,4-4-2,F. Seabra,L. Condé,Cruzeiro, Mineirão,3,1,MG,BA,4.0,8441.0,4.0,Vitoria,Lucas Silva Borges,52,Gol Contra
8441,,28/04/2024,16:00,Cruzeiro,Vitoria,4-3-3,4-4-2,F. Seabra,L. Condé,Cruzeiro, Mineirão,3,1,MG,BA,4.0,8441.0,4.0,Cruzeiro,Arthur Gomes,75,
8441,,28/04/2024,16:00,Cruzeiro,Vitoria,4-3-3,4-4-2,F. Seabra,L. Condé,Cruzeiro, Mineirão,3,1,MG,BA,4.0,8441.0,4.0,Cruzeiro,Matheus Pereira,50,
8441,,28/04/2024,16:00,Cruzeiro,Vitoria,4-3-3,4-4-2,F. Seabra,L. Condé,Cruzeiro, Mineirão,3,1,MG,BA,4.0,8441.0,4.0,Cruzeiro,Rafael da Silva,58,
8440,,28/04/2024,16:01,Corinthians,Fluminense,4-3-3,4-2-3-1,A. Cardoso de Oliveira,F. Diniz Silva,Corinthians,Neo Química Arena,3,0,SP,RJ,4.0,8440.0,4.0,Corinthians,Wesley Gassova Ribeiro Teixeira,45+2,
8440,,28/04/2024,16:01,Corinthians,Fluminense,4-3-3,4-2-3-1,A. Cardoso de Oliveira,F. Diniz Silva,Corinthians,Neo Química Arena,3,0,SP,RJ,4.0,8440.0,4.0,Corinthians,Cacá,47,
8440,,28/04/2024,16:01,Corinthians,Fluminense,4-3-3,4-2-3-1,A. Cardoso de Oliveira,F. Diniz Silva,Corinthians,Neo Química Arena,3,0,SP,RJ,4.0,8440.0,4.0,Corinthians,Wesley Gassova Ribeiro Teixeira,40,
8442,,28/04/2024,18:30,Fortaleza,Bragantino,4-2-3-1,4-3-3,J. Vojvoda,P. Faria Caixinha,-,Arena Castelão,1,1,CE,SP,4.0,8442.0,4.0,Fortaleza,Kervin Andrade,9,
8442,,28/04/2024,18:30,Fortaleza,Bragantino,4-2-3-1,4-3-3,J. Vojvoda,P. Faria Caixinha,-,Arena Castelão,1,1,CE,SP,4.0,8442.0,4.0,Bragantino,Eduardo Sasha,40,
8443,,28/04/2024,18:30,Juventude,Athletico-PR,4-2-3-1,4-2-3-1,R. Machado Marques,A. Stival,-, Alfredo Jaconi,1,1,RS,PR,4.0,8443.0,4.0,Athletico-PR,Nikão,73,
8443,,28/04/2024,18:30,Juventude,Athletico-PR,4-2-3-1,4-2-3-1,R. Machado Marques,A. Stival,-, Alfredo Jaconi,1,1,RS,PR,4.0,8443.0,4.0,Juventude,Erick Farias,8,
8444,,28/04/2024,20:00,Internacional,Atletico-GO,4-4-2,4-2-3-1,E. Coudet,J. Ribeiro Ventura,-,Estádio Beira-Rio,1,1,RS,GO,4.0,8444.0,4.0,Internacional,Rafael Santos Borré,55,
8444,,28/04/2024,20:00,Internacional,Atletico-GO,4-4-2,4-2-3-1,E. Coudet,J. Ribeiro Ventura,-,Estádio Beira-Rio,1,1,RS,GO,4.0,8444.0,4.0,Atletico-GO,Derek,50,
8445,,29/04/2024,20:04,Sao Paulo,Palmeiras,3-4-2-1,4-2-3-1,L. Zubeldía,A. Moreira Ferreira,-,MorumBIS,0,0,SP,SP,4.0,,,,,,
8446,,04/05/2024,16:02,Fluminense,Atletico-MG,4-2-3-1,4-4-2,F. Diniz Silva,G. Milito,-,Kléber Andrade,2,2,RJ,MG,5.0,8446.0,5.0,Fluminense,Renato Augusto,61,
8446,,04/05/2024,16:02,Fluminense,Atletico-MG,4-2-3-1,4-4-2,F. Diniz Silva,G. Milito,-,Kléber Andrade,2,2,RJ,MG,5.0,8446.0,5.0,Atletico-MG,Eduardo Vargas,73,
8446,,04/05/2024,16:02,Fluminense,Atletico-MG,4-2-3-1,4-4-2,F. Diniz Silva,G. Milito,-,Kléber Andrade,2,2,RJ,MG,5.0,8446.0,5.0,Atletico-MG,Eduardo Vargas,79,
8446,,04/05/2024,16:02,Fluminense,Atletico-MG,4-2-3-1,4-4-2,F. Diniz Silva,G. Milito,-,Kléber Andrade,2,2,RJ,MG,5.0,8446.0,5.0,Fluminense,Germán Cano,4,
8447,,04/05/2024,18:30,Bragantino,Flamengo,4-2-3-1,4-2-3-1,P. Faria Caixinha,A. Bacchi,-,Nabizão,1,1,SP,RJ,5.0,8447.0,5.0,Flamengo,Bruno Henrique,79,
8447,,04/05/2024,18:30,Bragantino,Flamengo,4-2-3-1,4-2-3-1,P. Faria Caixinha,A. Bacchi,-,Nabizão,1,1,SP,RJ,5.0,8447.0,5.0,Bragantino,Pedro Henrique Ribeiro Gonçalves,30,
8448,,04/05/2024,21:00,Corinthians,Fortaleza,4-2-3-1,4-2-3-1,A. Cardoso de Oliveira,J. Vojvoda,-,Neo Química Arena,0,0,SP,CE,5.0,,,,,,
8449,,05/05/2024,16:01,Athletico-PR,Vasco,4-2-3-1,4-3-3,A. Stival,C. de Paiva,Athletico-PR,Ligga Arena,1,0,PR,RJ,5.0,8449.0,5.0,Athletico-PR,Erick Luis Conrado Carvalho,26,
8450,,05/05/2024,16:01,Vitoria,Sao Paulo,3-4-1-2,3-4-1-2,L. Condé,L. Zubeldía,Sao Paulo, Barradão,1,3,BA,SP,5.0,8450.0,5.0,Sao Paulo,Luciano da Rocha Neves,45,
8450,,05/05/2024,16:01,Vitoria,Sao Paulo,3-4-1-2,3-4-1-2,L. Condé,L. Zubeldía,Sao Paulo, Barradão,1,3,BA,SP,5.0,8450.0,5.0,Sao Paulo,Luciano da Rocha Neves,53,
8450,,05/05/2024,16:01,Vitoria,Sao Paulo,3-4-1-2,3-4-1-2,L. Condé,L. Zubeldía,Sao Paulo, Barradão,1,3,BA,SP,5.0,8450.0,5.0,Sao Paulo,Nahuel Ferraresi,84,
8450,,05/05/2024,16:01,Vitoria,Sao Paulo,3-4-1-2,3-4-1-2,L. Condé,L. Zubeldía,Sao Paulo, Barradão,1,3,BA,SP,5.0,8450.0,5.0,Vitoria,Willian,49,
8451,,05/05/2024,18:30,Botafogo-RJ,Bahia,4-2-3-1,4-1-2-1-2,A. Torres Gomes Araújo Amorim,R. Ceni,Bahia,Estádio Nilton Santos,1,2,RJ,BA,5.0,8451.0,5.0,Bahia,Rafael Ratão,86,
8451,,05/05/2024,18:30,Botafogo-RJ,Bahia,4-2-3-1,4-1-2-1-2,A. Torres Gomes Araújo Amorim,R. Ceni,Bahia,Estádio Nilton Santos,1,2,RJ,BA,5.0,8451.0,5.0,Bahia,Everaldo Stum,45+3,Penalty
8451,,05/05/2024,18:30,Botafogo-RJ,Bahia,4-2-3-1,4-1-2-1-2,A. Torres Gomes Araújo Amorim,R. Ceni,Bahia,Estádio Nilton Santos,1,2,RJ,BA,5.0,8451.0,5.0,Botafogo-RJ,Jefferson Ruan Pereira dos Santos,63,
8452,,05/05/2024,18:30,Cuiaba,Palmeiras,3-4-1-2,3-4-2-1,R. Colbachini,A. Moreira Ferreira,Palmeiras,Arena Pantanal,0,2,MT,SP,5.0,8452.0,5.0,Palmeiras,Lázaro Vinícius,45+1,
8452,,05/05/2024,18:30,Cuiaba,Palmeiras,3-4-1-2,3-4-2-1,R. Colbachini,A. Moreira Ferreira,Palmeiras,Arena Pantanal,0,2,MT,SP,5.0,8452.0,5.0,Palmeiras,Estêvão,71,Penalty
8456,,11/05/2024,16:00,Flamengo,Corinthians,4-2-3-1,3-4-3,A. Bacchi,A. Cardoso de Oliveira,Flamengo, Maracanã,2,0,RJ,SP,6.0,8456.0,6.0,Flamengo,Pedro,20,
8456,,11/05/2024,16:00,Flamengo,Corinthians,4-2-3-1,3-4-3,A. Bacchi,A. Cardoso de Oliveira,Flamengo, Maracanã,2,0,RJ,SP,6.0,8456.0,6.0,Flamengo,Lorran Lucas Pereira de Souza,63,
8459,,12/05/2024,16:00,Fortaleza,Botafogo-RJ,4-2-3-1,4-2-3-1,J. Vojvoda,A. Torres Gomes Araújo Amorim,-,Arena Castelão,1,1,CE,RJ,6.0,8459.0,6.0,Fortaleza,Tomás Pochettino,10,
8459,,12/05/2024,16:00,Fortaleza,Botafogo-RJ,4-2-3-1,4-2-3-1,J. Vojvoda,A. Torres Gomes Araújo Amorim,-,Arena Castelão,1,1,CE,RJ,6.0,8459.0,6.0,Botafogo-RJ,Danilo Barbosa da Silva,41,
8457,,12/05/2024,16:01,Palmeiras,Athletico-PR,4-2-3-1,4-2-3-1,A. Moreira Ferreira,A. Stival,Athletico-PR,Arena Barueri,0,2,SP,PR,6.0,8457.0,6.0,Athletico-PR,Pablo Felipe Teixeira,45+9,
8457,,12/05/2024,16:01,Palmeiras,Athletico-PR,4-2-3-1,4-2-3-1,A. Moreira Ferreira,A. Stival,Athletico-PR,Arena Barueri,0,2,SP,PR,6.0,8457.0,6.0,Athletico-PR,Gustavo Gómez,59,Gol Contra
8458,,12/05/2024,16:02,Atletico-GO,Cruzeiro,4-2-3-1,4-3-3,J. Ribeiro Ventura,F. Seabra,Cruzeiro,Estádio Antônio Accioly - Atlético Goianiense,0,1,GO,MG,6.0,8458.0,6.0,Cruzeiro,Matheus Pereira,81,
8460,,12/05/2024,18:31,Vasco,Vitoria,4-2-3-1,3-4-1-2,C. de Paiva,L. Condé,Vasco,Estádio São Januário,2,1,RJ,BA,6.0,8460.0,6.0,Vasco,Maicon Pereira Roque,50,
8460,,12/05/2024,18:31,Vasco,Vitoria,4-2-3-1,3-4-1-2,C. de Paiva,L. Condé,Vasco,Estádio São Januário,2,1,RJ,BA,6.0,8460.0,6.0,Vasco,Pablo Vegetti,56,
8460,,12/05/2024,18:31,Vasco,Vitoria,4-2-3-1,3-4-1-2,C. de Paiva,L. Condé,Vasco,Estádio São Januário,2,1,RJ,BA,6.0,8460.0,6.0,Vitoria,Iury Lirio Freitas de Castilho,89,
8461,,12/05/2024,18:31,Bahia,Bragantino,4-1-2-1-2,4-3-3,R. Ceni,P. Faria Caixinha,Bahia,Arena Fonte Nova,1,0,BA,SP,6.0,8461.0,6.0,Bahia,Thaciano,37,
8462,,13/05/2024,20:02,Sao Paulo,Fluminense,4-2-3-1,4-2-3-1,L. Zubeldía,F. Diniz Silva,Sao Paulo,MorumBIS,2,1,SP,RJ,6.0,8462.0,6.0,Sao Paulo,Damián Bobadilla,32,
8462,,13/05/2024,20:02,Sao Paulo,Fluminense,4-2-3-1,4-2-3-1,L. Zubeldía,F. Diniz Silva,Sao Paulo,MorumBIS,2,1,SP,RJ,6.0,8462.0,6.0,Sao Paulo,Robert Arboleda,84,
8462,,13/05/2024,20:02,Sao Paulo,Fluminense,4-2-3-1,4-2-3-1,L. Zubeldía,F. Diniz Silva,Sao Paulo,MorumBIS,2,1,SP,RJ,6.0,8462.0,6.0,Fluminense,Igor Vinícius,28,Gol Contra
8467,,01/06/2024,16:00,Vitoria,Atletico-GO,4-4-2,4-3-3,T. Carpini Barbosa,J. Ribeiro Ventura,Atletico-GO, Barradão,0,2,BA,GO,7.0,8467.0,7.0,Atletico-GO,Gabriel Baralhas,69,
8467,,01/06/2024,16:00,Vitoria,Atletico-GO,4-4-2,4-3-3,T. Carpini Barbosa,J. Ribeiro Ventura,Atletico-GO, Barradão,0,2,BA,GO,7.0,8467.0,7.0,Atletico-GO,Vágner Love,42,
8466,,01/06/2024,16:01,Gremio,Bragantino,4-2-3-1,4-3-3,Renato Gaúcho,P. Faria Caixinha,Bragantino, Couto Pereira,0,2,RS,SP,7.0,8466.0,7.0,Bragantino,Luan Cândido,60,Penalty
8466,,01/06/2024,16:01,Gremio,Bragantino,4-2-3-1,4-3-3,Renato Gaúcho,P. Faria Caixinha,Bragantino, Couto Pereira,0,2,RS,SP,7.0,8466.0,7.0,Bragantino,Eric dos Santos Rodrigues,3,
8468,,01/06/2024,18:30,Fluminense,Juventude,4-2-3-1,4-2-3-1,E. de Barros,R. Machado Marques,-, Maracanã,1,1,RJ,RS,7.0,8468.0,7.0,Juventude,Jadson,67,
8468,,01/06/2024,18:30,Fluminense,Juventude,4-2-3-1,4-2-3-1,E. de Barros,R. Machado Marques,-, Maracanã,1,1,RJ,RS,7.0,8468.0,7.0,Fluminense,Marcelo Vieira da Silva Júnior,42,Penalty
8469,,01/06/2024,18:30,Cuiaba,Internacional,4-3-3,4-1-3-2,A. Gonçalves Teixeira,E. Coudet,Internacional,Arena Pantanal,0,1,MT,RS,7.0,8469.0,7.0,Internacional,Hugo Mallo,69,
8470,,01/06/2024,21:00,Corinthians,Botafogo-RJ,4-3-3,4-2-3-1,A. Cardoso de Oliveira,A. Torres Gomes Araújo Amorim,Botafogo-RJ,Neo Química Arena,0,1,SP,RJ,7.0,8470.0,7.0,Botafogo-RJ,Júnior Santos,59,
8471,,02/06/2024,16:00,Vasco,Flamengo,3-4-2-1,4-2-3-1,Á. Teixeira Pacheco,A. Bacchi,Flamengo, Maracanã,1,6,RJ,RJ,7.0,8471.0,7.0,Vasco,Pablo Vegetti,9,
8471,,02/06/2024,16:00,Vasco,Flamengo,3-4-2-1,4-2-3-1,Á. Teixeira Pacheco,A. Bacchi,Flamengo, Maracanã,1,6,RJ,RJ,7.0,8471.0,7.0,Flamengo,Giorgian De Arrascaeta,52,
8471,,02/06/2024,16:00,Vasco,Flamengo,3-4-2-1,4-2-3-1,Á. Teixeira Pacheco,A. Bacchi,Flamengo, Maracanã,1,6,RJ,RJ,7.0,8471.0,7.0,Flamengo,Everton Cebolinha,28,
8471,,02/06/2024,16:00,Vasco,Flamengo,3-4-2-1,4-2-3-1,Á. Teixeira Pacheco,A. Bacchi,Flamengo, Maracanã,1,6,RJ,RJ,7.0,8471.0,7.0,Flamengo,Bruno Henrique,74,
8471,,02/06/2024,16:00,Vasco,Flamengo,3-4-2-1,4-2-3-1,Á. Teixeira Pacheco,A. Bacchi,Flamengo, Maracanã,1,6,RJ,RJ,7.0,8471.0,7.0,Flamengo,Pedro,33,
8471,,02/06/2024,16:00,Vasco,Flamengo,3-4-2-1,4-2-3-1,Á. Teixeira Pacheco,A. Bacchi,Flamengo, Maracanã,1,6,RJ,RJ,7.0,8471.0,7.0,Flamengo,Gabriel Barbosa,89,
8471,,02/06/2024,16:00,Vasco,Flamengo,3-4-2-1,4-2-3-1,Á. Teixeira Pacheco,A. Bacchi,Flamengo, Maracanã,1,6,RJ,RJ,7.0,8471.0,7.0,Flamengo,David Luiz,43,
8472,,02/06/2024,16:01,Atletico-MG,Bahia,3-5-2,4-1-2-1-2,G. Milito,R. Ceni,-,Arena MRV,1,1,MG,BA,7.0,8472.0,7.0,Bahia,Ademir,70,
8472,,02/06/2024,16:01,Atletico-MG,Bahia,3-5-2,4-1-2-1-2,G. Milito,R. Ceni,-,Arena MRV,1,1,MG,BA,7.0,8472.0,7.0,Atletico-MG,Hulk,62,
8473,,02/06/2024,16:02,Criciuma,Palmeiras,4-3-3,4-2-3-1,C. Tencati,C. Martinho,Palmeiras,Estádio Heriberto Hülse,1,2,SC,SP,7.0,8473.0,7.0,Criciuma,Matheus Leonardo Sales Cardoso,68,
8473,,02/06/2024,16:02,Criciuma,Palmeiras,4-3-3,4-2-3-1,C. Tencati,C. Martinho,Palmeiras,Estádio Heriberto Hülse,1,2,SC,SP,7.0,8473.0,7.0,Palmeiras,Lázaro Vinícius,90+2,
8473,,02/06/2024,16:02,Criciuma,Palmeiras,4-3-3,4-2-3-1,C. Tencati,C. Martinho,Palmeiras,Estádio Heriberto Hülse,1,2,SC,SP,7.0,8473.0,7.0,Palmeiras,Gustavo Gómez,67,Penalty
8474,,02/06/2024,18:31,Sao Paulo,Cruzeiro,4-4-2,4-3-2-1,L. Zubeldía,F. Seabra,Sao Paulo,MorumBIS,2,0,SP,MG,7.0,8474.0,7.0,Sao Paulo,Jonathan Calleri,48,
8474,,02/06/2024,18:31,Sao Paulo,Cruzeiro,4-4-2,4-3-2-1,L. Zubeldía,F. Seabra,Sao Paulo,MorumBIS,2,0,SP,MG,7.0,8474.0,7.0,Sao Paulo,Lucas Moura,5,
8475,,02/06/2024,18:31,Fortaleza,Athletico-PR,4-3-3,4-1-4-1,J. Vojvoda,A. Stival,Fortaleza,Estádio Presidente Vargas,1,0,CE,PR,7.0,8475.0,7.0,Fortaleza,Benjamín Kuscevic,45,
8425,,05/06/2024,20:00,Cuiaba,Vitoria,4-2-3-1,4-1-4-1,A. Gonçalves Teixeira,T. Carpini Barbosa,-,Arena Pantanal,0,0,MT,BA,2.0,,,,,,
8453,,05/06/2024,19:01,Juventude,Atletico-GO,4-2-3-1,4-3-3,R. Machado Marques,J. Ribeiro Ventura,Juventude, Alfredo Jaconi,1,0,RS,GO,5.0,8453.0,5.0,Juventude,Lucas Barbosa,38,
8463,,09/06/2024,16:02,Criciuma,Cuiaba,4-4-2,4-3-3,C. Tencati,A. Gonçalves Teixeira,Cuiaba,Estádio Heriberto Hülse,2,5,SC,MT,6.0,8463.0,6.0,Cuiaba,Isidro Pitta,16,
8463,,09/06/2024,16:02,Criciuma,Cuiaba,4-4-2,4-3-3,C. Tencati,A. Gonçalves Teixeira,Cuiaba,Estádio Heriberto Hülse,2,5,SC,MT,6.0,8463.0,6.0,Cuiaba,Ramon Ramos Lima,90+5,
8463,,09/06/2024,16:02,Criciuma,Cuiaba,4-4-2,4-3-3,C. Tencati,A. Gonçalves Teixeira,Cuiaba,Estádio Heriberto Hülse,2,5,SC,MT,6.0,8463.0,6.0,Cuiaba,Clayson,23,
