ID,rodata,data,hora,mandante,visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_Placar,visitante_Placar,mandante_Estado,visitante_Estado,rodata_x,partida_id,rodata_y,clube,atleta,minuto,tipo_de_gol,ano_civil,temporada,rodata_calculada,rodata_final,rodata_corrigida,temporada_corrigida
3101,2.0,2010-05-16,16:00,São Paulo,Botafogo-RJ,,,,,Botafogo-RJ, Morumbi,1,2,SP,RJ,,,,,,,,2010,2010,2.0,2.0,2.0,2010
3103,2.0,2010-05-16,16:00,Goiás,Internacional,,,,,Internacional, Serra Dourada,2,3,GO,RS,,,,,,,,2010,2010,2.0,2.0,2.0,2010
3102,2.0,2010-05-16,18:30,Grêmio,Corinthians,,,,,Corinthians, Olímpico,1,2,RS,SP,,,,,,,,2010,2010,2.0,2.0,2.0,2010
3104,2.0,2010-05-16,18:30,Vasco,Palmeiras,,,,,-, São Januário,0,0,RJ,SP,,,,,,,,2010,2010,2.0,2.0,2.0,2010
3105,2.0,2010-05-16,18:30,Cruzeiro,Avaí,,,,,-, Mineirão,2,2,MG,SC,,,,,,,,2010,2010,2.0,2.0,2.0,2010
3106,2.0,2010-05-16,18:30,Atlético-PR,Guarani,,,,,-, Arena da Baixada,2,2,PR,SP,,,,,,,,2010,2010,2.0,2.0,2.0,2010
3107,3.0,2010-05-22,16:00,Botafogo-RJ,Goiás,,,,,Botafogo-RJ,Engenhão,3,0,RJ,GO,,,,,,,,2010,2010,3.0,3.0,3.0,2010
3108,3.0,2010-05-22,18:30,Atlético-GO,Santos,,,,,Santos, Serra Dourada,1,2,GO,SP,,,,,,,,2010,2010,3.0,3.0,3.0,2010
3109,3.0,2010-05-22,18:30,Palmeiras,Grêmio,,,,,Palmeiras,  Parque Antártica,4,2,SP,RS,,,,,,,,2010,2010,3.0,3.0,3.0,2010
3110,3.0,2010-05-23,16:00,Atlético-MG,Atlético-PR,,,,,Atletico-MG, Mineirão,3,1,MG,PR,,,,,,,,2010,2010,4.0,3.0,3.0,2010
3111,3.0,2010-05-23,16:00,Internacional,São Paulo,,,,,Sao Paulo, Beira Rio,0,2,RS,SP,,,,,,,,2010,2010,4.0,3.0,3.0,2010
3112,3.0,2010-05-23,16:00,Corinthians,Fluminense,,,,,Corinthians, Pacaembu,1,0,SP,RJ,,,,,,,,2010,2010,4.0,3.0,3.0,2010
3113,3.0,2010-05-23,16:00,Ceará,Vitória,,,,,Ceara, Castelão,1,0,CE,BA,,,,,,,,2010,2010,4.0,3.0,3.0,2010
3116,3.0,2010-05-23,16:00,Flamengo,Grêmio Prudente,,,,,Flamengo, Maracanã,3,1,RJ,SP,,,,,,,,2010,2010,4.0,3.0,3.0,2010
3114,3.0,2010-05-23,18:30,Guarani,Cruzeiro,,,,,-, Brinco de Ouro,2,2,SP,MG,,,,,,,,2010,2010,4.0,3.0,3.0,2010
3115,3.0,2010-05-23,18:30,Avaí,Vasco,,,,,Avai,  Ressacada,2,0,SC,RJ,,,,,,,,2010,2010,4.0,3.0,3.0,2010
3130,5.0,2010-05-23,16:00,Guarani,São Paulo,,,,,-, Brinco de Ouro,0,0,SP,SP,,,,,,,,2010,2010,3.0,5.0,5.0,2010
3131,5.0,2010-05-23,16:00,Atlético-MG,Fluminense,,,,,Fluminense, Mineirão,1,3,MG,RJ,,,,,,,,2010,2010,3.0,5.0,5.0,2010
3132,5.0,2010-05-23,16:00,Internacional,Atlético-PR,,,,,Internacional, Beira Rio,4,1,RS,PR,,,,,,,,2010,2010,3.0,5.0,5.0,2010
3133,5.0,2010-05-23,16:00,Corinthians,Santos,,,,,Corinthians, Pacaembu,4,2,SP,SP,,,,,,,,2010,2010,3.0,5.0,5.0,2010
3134,5.0,2010-05-23,18:30,Ceará,Cruzeiro,,,,,Ceara, Castelão,1,0,CE,MG,,,,,,,,2010,2010,3.0,5.0,5.0,2010
3135,5.0,2010-05-23,18:30,Botafogo-RJ,Vasco,,,,,-,Engenhão,1,1,RJ,RJ,,,,,,,,2010,2010,3.0,5.0,5.0,2010
3136,5.0,2010-05-23,18:30,Atlético-GO,Goiás,,,,,Goias, Serra Dourada,1,3,GO,GO,,,,,,,,2010,2010,3.0,5.0,5.0,2010
3117,4.0,2010-05-26,19:30,Vitória,Atlético-MG,,,,,Vitoria, Barradão,4,3,BA,MG,,,,,,,,2010,2010,5.0,4.0,4.0,2010
3118,4.0,2010-05-26,19:30,Fluminense,Flamengo,,,,,Fluminense, Maracanã,2,1,RJ,RJ,,,,,,,,2010,2010,5.0,4.0,4.0,2010
3119,4.0,2010-05-26,19:30,Grêmio,Avaí,,,,,Gremio, Olímpico,3,0,RS,SC,,,,,,,,2010,2010,5.0,4.0,4.0,2010
3120,4.0,2010-05-26,20:30,São Paulo,Palmeiras,,,,,Sao Paulo, Morumbi,1,0,SP,SP,,,,,,,,2010,2010,4.0,4.0,4.0,2010
3121,4.0,2010-05-26,21:50,Grêmio Prudente,Corinthians,,,,,-,  Prudentão,2,2,SP,SP,,,,,,,,2010,2010,4.0,4.0,4.0,2010
3122,4.0,2010-05-26,21:50,Santos,Guarani,,,,,Santos, Vila Belmiro,3,1,SP,SP,,,,,,,,2010,2010,4.0,4.0,4.0,2010
3123,4.0,2010-05-26,21:50,Cruzeiro,Botafogo-RJ,,,,,Cruzeiro, Mineirão,1,0,MG,RJ,,,,,,,,2010,2010,5.0,4.0,4.0,2010
3124,4.0,2010-05-27,21:00,Goiás,Ceará,,,,,-, Serra Dourada,0,0,GO,CE,,,,,,,,2010,2010,5.0,4.0,4.0,2010
3125,4.0,2010-05-27,21:00,Vasco,Internacional,,,,,Vasco, São Januário,3,2,RJ,RS,,,,,,,,2010,2010,5.0,4.0,4.0,2010
3126,4.0,2010-05-27,21:00,Atlético-PR,Atlético-GO,,,,,Athletico-PR, Arena da Baixada,2,1,PR,GO,,,,,,,,2010,2010,5.0,4.0,4.0,2010
3127,5.0,2010-05-29,18:30,Avaí,Vitória,,,,,-,  Ressacada,0,0,SC,BA,,,,,,,,2010,2010,5.0,5.0,5.0,2010
3128,5.0,2010-05-29,18:30,Flamengo,Grêmio,,,,,-, Maracanã,1,1,RJ,RS,,,,,,,,2010,2010,5.0,5.0,5.0,2010
3129,5.0,2010-05-29,18:30,Palmeiras,Grêmio Prudente,,,,,-,Arena Barueri,0,0,SP,SP,,,,,,,,2010,2010,5.0,5.0,5.0,2010
3137,6.0,2010-06-02,19:30,Atlético-PR,Botafogo-RJ,,,,,Athletico-PR, Arena da Baixada,3,2,PR,RJ,,,,,,,,2010,2010,6.0,6.0,6.0,2010
3138,6.0,2010-06-02,19:30,Fluminense,Vitória,,,,,Fluminense, Maracanã,2,1,RJ,BA,,,,,,,,2010,2010,6.0,6.0,6.0,2010
3139,6.0,2010-06-02,19:30,Grêmio Prudente,Atlético-GO,,,,,Gremio Prudente,  Prudentão,1,0,SP,GO,,,,,,,,2010,2010,6.0,6.0,6.0,2010
3140,6.0,2010-06-02,21:00,Ceará,Avaí,,,,,Ceara, Castelão,2,0,CE,SC,,,,,,,,2010,2010,6.0,6.0,6.0,2010
3141,6.0,2010-06-02,21:50,Cruzeiro,Santos,,,,,-, Mineirão,0,0,MG,SP,,,,,,,,2010,2010,6.0,6.0,6.0,2010
3142,6.0,2010-06-02,21:50,Palmeiras,Flamengo,,,,,Flamengo, Pacaembu,0,1,SP,RJ,,,,,,,,2010,2010,6.0,6.0,6.0,2010
3143,6.0,2010-06-02,21:50,Goiás,São Paulo,,,,,Goias, Serra Dourada,2,1,GO,SP,,,,,,,,2010,2010,6.0,6.0,6.0,2010
3144,6.0,2010-06-03,21:00,Grêmio,Atlético-MG,,,,,Gremio, Olímpico,2,1,RS,MG,,,,,,,,2010,2010,6.0,6.0,6.0,2010
3145,6.0,2010-06-03,21:00,Vasco,Guarani,,,,,Guarani, São Januário,0,1,RJ,SP,,,,,,,,2010,2010,6.0,6.0,6.0,2010
3146,6.0,2010-06-03,21:00,Corinthians,Internacional,,,,,Corinthians, Pacaembu,2,0,SP,RS,,,,,,,,2010,2010,6.0,6.0,6.0,2010
3147,7.0,2010-06-05,18:30,Avaí,Fluminense,,,,,Fluminense,  Ressacada,0,3,SC,RJ,,,,,,,,2010,2010,7.0,7.0,7.0,2010
3148,7.0,2010-06-05,18:30,Flamengo,Goiás,,,,,Goias, Maracanã,1,2,RJ,GO,,,,,,,,2010,2010,7.0,7.0,7.0,2010
3149,7.0,2010-06-05,18:30,Vitória,Atlético-PR,,,,,Vitoria, Barradão,1,0,BA,PR,,,,,,,,2010,2010,7.0,7.0,7.0,2010
3150,7.0,2010-06-06,16:00,São Paulo,Grêmio,,,,,Sao Paulo, Morumbi,3,1,SP,RS,,,,,,,,2010,2010,7.0,7.0,7.0,2010
3151,7.0,2010-06-06,16:00,Santos,Vasco,,,,,Santos, Vila Belmiro,4,0,SP,RJ,,,,,,,,2010,2010,7.0,7.0,7.0,2010
3152,7.0,2010-06-06,16:00,Atlético-MG,Ceará,,,,,Ceara, Mineirão,0,1,MG,CE,,,,,,,,2010,2010,7.0,7.0,7.0,2010
3153,7.0,2010-06-06,16:00,Botafogo-RJ,Corinthians,,,,,-,Engenhão,2,2,RJ,SP,,,,,,,,2010,2010,7.0,7.0,7.0,2010
3154,7.0,2010-06-06,18:30,Guarani,Grêmio Prudente,,,,,Guarani, Brinco de Ouro,1,0,SP,SP,,,,,,,,2010,2010,7.0,7.0,7.0,2010
3155,7.0,2010-06-06,18:30,Internacional,Palmeiras,,,,,-, Beira Rio,1,1,RS,SP,,,,,,,,2010,2010,7.0,7.0,7.0,2010
3156,7.0,2010-06-06,18:30,Atlético-GO,Cruzeiro,,,,,Atletico-GO, Serra Dourada,2,1,GO,MG,,,,,,,,2010,2010,7.0,7.0,7.0,2010
3157,8.0,2010-07-14,19:30,Grêmio,Vitória,,,,,-, Olímpico,1,1,RS,BA,,,,,,,,2010,2010,8.0,8.0,8.0,2010
3158,8.0,2010-07-14,19:30,Atlético-PR,Cruzeiro,,,,,Cruzeiro, Arena da Baixada,0,2,PR,MG,,,,,,,,2010,2010,8.0,8.0,8.0,2010
3159,8.0,2010-07-14,19:30,São Paulo,Avaí,,,,,Avai, Morumbi,1,2,SP,SC,,,,,,,,2010,2010,8.0,8.0,8.0,2010
3160,8.0,2010-07-14,21:00,Flamengo,Botafogo-RJ,,,,,Flamengo, Maracanã,1,0,RJ,RJ,,,,,,,,2010,2010,8.0,8.0,8.0,2010
3161,8.0,2010-07-14,21:50,Ceará,Corinthians,,,,,-, Castelão,0,0,CE,SP,,,,,,,,2010,2010,8.0,8.0,8.0,2010
3162,8.0,2010-07-14,21:50,Goiás,Vasco,,,,,-, Serra Dourada,0,0,GO,RJ,,,,,,,,2010,2010,8.0,8.0,8.0,2010
3163,8.0,2010-07-14,21:50,Guarani,Internacional,,,,,Internacional, Brinco de Ouro,0,3,SP,RS,,,,,,,,2010,2010,8.0,8.0,8.0,2010
3164,8.0,2010-07-15,21:00,Palmeiras,Santos,,,,,Palmeiras, Pacaembu,2,1,SP,SP,,,,,,,,2010,2010,8.0,8.0,8.0,2010
3165,8.0,2010-07-15,21:00,Atlético-MG,Atlético-GO,,,,,Atletico-MG,Arena do Jacaré,3,2,MG,GO,,,,,,,,2010,2010,8.0,8.0,8.0,2010
3166,8.0,2010-07-15,21:00,Fluminense,Grêmio Prudente,,,,,-, Maracanã,1,1,RJ,SP,,,,,,,,2010,2010,8.0,8.0,8.0,2010
3167,9.0,2010-07-17,18:30,Vasco,Atlético-PR,,,,,Vasco, São Januário,3,1,RJ,PR,,,,,,,,2010,2010,9.0,9.0,9.0,2010
3168,9.0,2010-07-17,18:30,Vitória,São Paulo,,,,,Vitoria, Barradão,3,2,BA,SP,,,,,,,,2010,2010,9.0,9.0,9.0,2010
3169,9.0,2010-07-18,16:00,Internacional,Ceará,,,,,Internacional, Beira Rio,2,1,RS,CE,,,,,,,,2010,2010,9.0,9.0,9.0,2010
3170,9.0,2010-07-18,16:00,Atlético-GO,Flamengo,,,,,Flamengo, Serra Dourada,0,1,GO,RJ,,,,,,,,2010,2010,9.0,9.0,9.0,2010
3171,9.0,2010-07-18,16:00,Corinthians,Atlético-MG,,,,,Corinthians, Pacaembu,1,0,SP,MG,,,,,,,,2010,2010,9.0,9.0,9.0,2010
3172,9.0,2010-07-18,16:00,Avaí,Palmeiras,,,,,Avai,  Ressacada,4,2,SC,SP,,,,,,,,2010,2010,9.0,9.0,9.0,2010
3173,9.0,2010-07-18,18:30,Santos,Fluminense,,,,,Fluminense, Vila Belmiro,0,1,SP,RJ,,,,,,,,2010,2010,9.0,9.0,9.0,2010
3174,9.0,2010-07-18,18:30,Cruzeiro,Goiás,,,,,Cruzeiro,Arena do Jacaré,1,0,MG,GO,,,,,,,,2010,2010,9.0,9.0,9.0,2010
3175,9.0,2010-07-18,18:30,Botafogo-RJ,Guarani,,,,,-,Engenhão,1,1,RJ,SP,,,,,,,,2010,2010,9.0,9.0,9.0,2010
3176,9.0,2010-07-18,18:30,Grêmio Prudente,Grêmio,,,,,Gremio Prudente,  Prudentão,2,0,SP,RS,,,,,,,,2010,2010,9.0,9.0,9.0,2010
3177,10.0,2010-07-21,19:30,São Paulo,Grêmio Prudente,,,,,-, Morumbi,1,1,SP,SP,,,,,,,,2010,2010,10.0,10.0,10.0,2010
3178,10.0,2010-07-21,19:30,Atlético-MG,Internacional,,,,,Internacional,Arena do Jacaré,1,2,MG,RS,,,,,,,,2010,2010,10.0,10.0,10.0,2010
3179,10.0,2010-07-21,19:30,Vitória,Goiás,,,,,-, Barradão,2,2,BA,GO,,,,,,,,2010,2010,10.0,10.0,10.0,2010
3180,10.0,2010-07-21,21:00,Flamengo,Avaí,,,,,-, Maracanã,1,1,RJ,SC,,,,,,,,2010,2010,10.0,10.0,10.0,2010
3181,10.0,2010-07-21,21:50,Atlético-GO,Corinthians,,,,,Atletico-GO, Serra Dourada,3,1,GO,SP,,,,,,,,2010,2010,10.0,10.0,10.0,2010
3182,10.0,2010-07-21,21:50,Grêmio,Vasco,,,,,-, Olímpico,1,1,RS,RJ,,,,,,,,2010,2010,10.0,10.0,10.0,2010
3183,10.0,2010-07-21,21:50,Atlético-PR,Santos,,,,,Athletico-PR, Arena da Baixada,2,0,PR,SP,,,,,,,,2010,2010,10.0,10.0,10.0,2010
3184,10.0,2010-07-22,21:00,Guarani,Ceará,,,,,-, Brinco de Ouro,1,1,SP,CE,,,,,,,,2010,2010,10.0,10.0,10.0,2010
3185,10.0,2010-07-22,21:00,Palmeiras,Botafogo-RJ,,,,,-, Pacaembu,2,2,SP,RJ,,,,,,,,2010,2010,10.0,10.0,10.0,2010
3186,10.0,2010-07-22,21:00,Fluminense,Cruzeiro,,,,,Fluminense, Maracanã,1,0,RJ,MG,,,,,,,,2010,2010,10.0,10.0,10.0,2010
3187,11.0,2010-07-24,18:30,Vasco,Atlético-GO,,,,,Vasco, São Januário,2,0,RJ,GO,,,,,,,,2010,2010,11.0,11.0,11.0,2010
3188,11.0,2010-07-24,18:30,Avaí,Atlético-MG,,,,,-,  Ressacada,0,0,SC,MG,,,,,,,,2010,2010,11.0,11.0,11.0,2010
3189,11.0,2010-07-24,18:30,Grêmio Prudente,Vitória,,,,,-,  Prudentão,0,0,SP,BA,,,,,,,,2010,2010,11.0,11.0,11.0,2010
3190,11.0,2010-07-25,16:00,Santos,São Paulo,,,,,Santos, Vila Belmiro,1,0,SP,SP,,,,,,,,2010,2010,11.0,11.0,11.0,2010
3191,11.0,2010-07-25,16:00,Cruzeiro,Grêmio,,,,,-,Arena do Jacaré,2,2,MG,RS,,,,,,,,2010,2010,11.0,11.0,11.0,2010
3192,11.0,2010-07-25,16:00,Internacional,Flamengo,,,,,Internacional, Beira Rio,1,0,RS,RJ,,,,,,,,2010,2010,11.0,11.0,11.0,2010
3193,11.0,2010-07-25,16:00,Goiás,Atlético-PR,,,,,Athletico-PR, Serra Dourada,0,2,GO,PR,,,,,,,,2010,2010,11.0,11.0,11.0,2010
3194,11.0,2010-07-25,18:30,Ceará,Palmeiras,,,,,-, Castelão,0,0,CE,SP,,,,,,,,2010,2010,11.0,11.0,11.0,2010
3195,11.0,2010-07-25,18:30,Corinthians,Guarani,,,,,Corinthians, Pacaembu,3,1,SP,SP,,,,,,,,2010,2010,11.0,11.0,11.0,2010
3196,11.0,2010-07-25,18:30,Botafogo-RJ,Fluminense,,,,,-,Engenhão,1,1,RJ,RJ,,,,,,,,2010,2010,11.0,11.0,11.0,2010
3197,12.0,2010-07-31,18:30,São Paulo,Ceará,,,,,Sao Paulo, Morumbi,2,1,SP,CE,,,,,,,,2010,2010,12.0,12.0,12.0,2010
3198,12.0,2010-07-31,18:30,Fluminense,Atlético-PR,,,,,Fluminense, Maracanã,3,1,RJ,PR,,,,,,,,2010,2010,12.0,12.0,12.0,2010
3199,12.0,2010-07-31,18:30,Atlético-GO,Guarani,,,,,-, Serra Dourada,1,1,GO,SP,,,,,,,,2010,2010,12.0,12.0,12.0,2010
3200,12.0,2010-08-01,16:00,Palmeiras,Corinthians,,,,,-, Pacaembu,1,1,SP,SP,,,,,,,,2010,2010,12.0,12.0,12.0,2010
3201,12.0,2010-08-01,16:00,Vitória,Botafogo-RJ,,,,,Botafogo-RJ, Barradão,1,3,BA,RJ,,,,,,,,2010,2010,12.0,12.0,12.0,2010
3202,12.0,2010-08-01,16:00,Internacional,Grêmio,,,,,-, Beira Rio,0,0,RS,RS,,,,,,,,2010,2010,12.0,12.0,12.0,2010
3203,12.0,2010-08-01,16:00,Avaí,Goiás,,,,,Avai,  Ressacada,4,1,SC,GO,,,,,,,,2010,2010,12.0,12.0,12.0,2010
3204,12.0,2010-08-01,18:30,Atlético-MG,Cruzeiro,,,,,Cruzeiro,Arena do Jacaré,0,1,MG,MG,,,,,,,,2010,2010,12.0,12.0,12.0,2010
3205,12.0,2010-08-01,18:30,Flamengo,Vasco,,,,,-, Maracanã,0,0,RJ,RJ,,,,,,,,2010,2010,12.0,12.0,12.0,2010
3206,12.0,2010-08-01,18:30,Grêmio Prudente,Santos,,,,,Santos,  Prudentão,1,2,SP,SP,,,,,,,,2010,2010,12.0,12.0,12.0,2010
3207,13.0,2010-08-07,18:30,Botafogo-RJ,Atlético-MG,,,,,Botafogo-RJ,Engenhão,3,0,RJ,MG,,,,,,,,2010,2010,13.0,13.0,13.0,2010
3208,13.0,2010-08-07,18:30,Guarani,Avaí,,,,,Guarani, Brinco de Ouro,4,1,SP,SC,,,,,,,,2010,2010,13.0,13.0,13.0,2010
3209,13.0,2010-08-08,16:00,Corinthians,Flamengo,,,,,Corinthians, Pacaembu,1,0,SP,RJ,,,,,,,,2010,2010,13.0,13.0,13.0,2010
3210,13.0,2010-08-08,16:00,Goiás,Palmeiras,,,,,-, Serra Dourada,1,1,GO,SP,,,,,,,,2010,2010,13.0,13.0,13.0,2010
3211,13.0,2010-08-08,16:00,Ceará,Atlético-GO,,,,,-, Castelão,0,0,CE,GO,,,,,,,,2010,2010,13.0,13.0,13.0,2010
3212,13.0,2010-08-08,18:30,Vasco,Vitória,,,,,Vasco, São Januário,1,0,RJ,BA,,,,,,,,2010,2010,13.0,13.0,13.0,2010
3213,13.0,2010-08-08,18:30,Cruzeiro,Grêmio Prudente,,,,,-,Arena do Jacaré,0,0,MG,SP,,,,,,,,2010,2010,13.0,13.0,13.0,2010
3214,13.0,2010-08-08,18:30,Grêmio,Fluminense,,,,,Fluminense, Olímpico,1,2,RS,RJ,,,,,,,,2010,2010,13.0,13.0,13.0,2010
3215,13.0,2010-08-08,18:30,Atlético-PR,São Paulo,,,,,-, Arena da Baixada,1,1,PR,SP,,,,,,,,2010,2010,13.0,13.0,13.0,2010
3217,14.0,2010-08-14,18:30,Flamengo,Ceará,,,,,Flamengo, Maracanã,1,0,RJ,CE,,,,,,,,2010,2010,14.0,14.0,14.0,2010
3218,14.0,2010-08-14,18:30,Palmeiras,Atlético-PR,,,,,Palmeiras, Pacaembu,2,0,SP,PR,,,,,,,,2010,2010,14.0,14.0,14.0,2010
3219,14.0,2010-08-14,18:30,Atlético-GO,Botafogo-RJ,,,,,Botafogo-RJ, Serra Dourada,0,2,GO,RJ,,,,,,,,2010,2010,14.0,14.0,14.0,2010
3220,14.0,2010-08-14,18:30,Atlético-MG,Guarani,,,,,Atletico-MG,  Ipatingão,3,1,MG,SP,,,,,,,,2010,2010,13.0,14.0,14.0,2010
3221,14.0,2010-08-15,16:00,São Paulo,Cruzeiro,,,,,-, Morumbi,2,2,SP,MG,,,,,,,,2010,2010,14.0,14.0,14.0,2010
3222,14.0,2010-08-15,16:00,Fluminense,Internacional,,,,,Fluminense, Maracanã,3,0,RJ,RS,,,,,,,,2010,2010,14.0,14.0,14.0,2010
3223,14.0,2010-08-15,16:00,Grêmio Prudente,Vasco,,,,,Vasco,  Prudentão,1,2,SP,RJ,,,,,,,,2010,2010,14.0,14.0,14.0,2010
3224,14.0,2010-08-15,16:00,Avaí,Corinthians,,,,,Avai,  Ressacada,3,2,SC,SP,,,,,,,,2010,2010,14.0,14.0,14.0,2010
3225,14.0,2010-08-15,18:30,Vitória,Santos,,,,,Vitoria, Barradão,4,2,BA,SP,,,,,,,,2010,2010,14.0,14.0,14.0,2010
3226,14.0,2010-08-15,18:30,Grêmio,Goiás,,,,,Gremio, Olímpico,2,0,RS,GO,,,,,,,,2010,2010,14.0,14.0,14.0,2010
3227,15.0,2010-08-21,18:30,Goiás,Grêmio Prudente,,,,,Gremio Prudente, Serra Dourada,1,2,GO,SP,,,,,,,,2010,2010,14.0,15.0,15.0,2010
3228,15.0,2010-08-21,18:30,Ceará,Grêmio,,,,,Ceara, Castelão,2,1,CE,RS,,,,,,,,2010,2010,15.0,15.0,15.0,2010
3229,15.0,2010-08-21,18:30,Botafogo-RJ,Avaí,,,,,Botafogo-RJ,Engenhão,1,0,RJ,SC,,,,,,,,2010,2010,15.0,15.0,15.0,2010
3230,15.0,2010-08-22,16:00,Santos,Atlético-MG,,,,,Santos, Vila Belmiro,2,0,SP,MG,,,,,,,,2010,2010,15.0,15.0,15.0,2010
3231,15.0,2010-08-22,16:00,Internacional,Atlético-GO,,,,,-, Beira Rio,1,1,RS,GO,,,,,,,,2010,2010,15.0,15.0,15.0,2010
3232,15.0,2010-08-22,16:00,Atlético-PR,Flamengo,,,,,Athletico-PR, Arena da Baixada,1,0,PR,RJ,,,,,,,,2010,2010,15.0,15.0,15.0,2010
3233,15.0,2010-08-22,16:00,Guarani,Palmeiras,,,,,-, Brinco de Ouro,0,0,SP,SP,,,,,,,,2010,2010,15.0,15.0,15.0,2010
3234,15.0,2010-08-22,18:30,Cruzeiro,Vitória,,,,,Vitoria,  Ipatingão,0,1,MG,BA,,,,,,,,2010,2010,15.0,15.0,15.0,2010
3235,15.0,2010-08-22,18:30,Vasco,Fluminense,,,,,-, Maracanã,2,2,RJ,RJ,,,,,,,,2010,2010,15.0,15.0,15.0,2010
3236,15.0,2010-08-22,18:30,Corinthians,São Paulo,,,,,Corinthians, Pacaembu,3,0,SP,SP,,,,,,,,2010,2010,15.0,15.0,15.0,2010
3237,16.0,2010-08-25,19:30,Goiás,Fluminense,,,,,Fluminense, Serra Dourada,0,3,GO,RJ,,,,,,,,2010,2010,16.0,16.0,16.0,2010
3238,16.0,2010-08-25,19:30,Botafogo-RJ,Ceará,,,,,Botafogo-RJ,Engenhão,1,0,RJ,CE,,,,,,,,2010,2010,16.0,16.0,16.0,2010
3239,16.0,2010-08-25,19:30,Avaí,Internacional,,,,,Internacional,  Ressacada,0,1,SC,RS,,,,,,,,2010,2010,16.0,16.0,16.0,2010
3240,16.0,2010-08-25,21:00,Grêmio Prudente,Atlético-PR,,,,,Athletico-PR,  Prudentão,0,1,SP,PR,,,,,,,,2010,2010,16.0,16.0,16.0,2010
3241,16.0,2010-08-25,22:00,São Paulo,Vasco,,,,,-, Morumbi,0,0,SP,RJ,,,,,,,,2010,2010,16.0,16.0,16.0,2010
3242,16.0,2010-08-25,22:00,Cruzeiro,Corinthians,,,,,Cruzeiro,Parque do Sabiá,1,0,MG,SP,,,,,,,,2010,2010,15.0,16.0,16.0,2010
3243,16.0,2010-08-25,22:00,Grêmio,Santos,,,,,Santos, Olímpico,1,2,RS,SP,,,,,,,,2010,2010,16.0,16.0,16.0,2010
3244,16.0,2010-08-26,21:00,Vitória,Guarani,,,,,-, Barradão,1,1,BA,SP,,,,,,,,2010,2010,16.0,16.0,16.0,2010
3245,16.0,2010-08-26,21:00,Flamengo,Atlético-MG,,,,,-, Maracanã,0,0,RJ,MG,,,,,,,,2010,2010,16.0,16.0,16.0,2010
3246,16.0,2010-08-26,21:00,Palmeiras,Atlético-GO,,,,,Atletico-GO, Pacaembu,0,3,SP,GO,,,,,,,,2010,2010,16.0,16.0,16.0,2010
3247,17.0,2010-08-28,18:30,Santos,Goiás,,,,,Santos, Pacaembu,2,0,SP,GO,,,,,,,,2010,2010,16.0,17.0,17.0,2010
3248,17.0,2010-08-28,18:30,Internacional,Botafogo-RJ,,,,,Internacional, Beira Rio,1,0,RS,RJ,,,,,,,,2010,2010,17.0,17.0,17.0,2010
3249,17.0,2010-08-28,18:30,Vasco,Cruzeiro,,,,,-, Maracanã,1,1,RJ,MG,,,,,,,,2010,2010,17.0,17.0,17.0,2010
3250,17.0,2010-08-28,18:30,Ceará,Grêmio Prudente,,,,,-, Castelão,2,2,CE,SP,,,,,,,,2010,2010,17.0,17.0,17.0,2010
3251,17.0,2010-08-29,16:00,Corinthians,Vitória,,,,,Corinthians, Pacaembu,2,1,SP,BA,,,,,,,,2010,2010,17.0,17.0,17.0,2010
3252,17.0,2010-08-29,16:00,Guarani,Flamengo,,,,,Guarani, Brinco de Ouro,2,1,SP,RJ,,,,,,,,2010,2010,17.0,17.0,17.0,2010
3253,17.0,2010-08-29,16:00,Atlético-MG,Palmeiras,,,,,Palmeiras,  Ipatingão,1,2,MG,SP,,,,,,,,2010,2010,17.0,17.0,17.0,2010
3254,17.0,2010-08-29,18:30,Fluminense,São Paulo,,,,,-, Maracanã,2,2,RJ,SP,,,,,,,,2010,2010,17.0,17.0,17.0,2010
3255,17.0,2010-08-29,18:30,Atlético-GO,Avaí,,,,,-, Serra Dourada,2,2,GO,SC,,,,,,,,2010,2010,17.0,17.0,17.0,2010
3256,17.0,2010-08-29,18:30,Atlético-PR,Grêmio,,,,,-, Arena da Baixada,1,1,PR,RS,,,,,,,,2010,2010,17.0,17.0,17.0,2010
3257,18.0,2010-09-01,19:30,Grêmio,Guarani,,,,,Gremio, Olímpico,1,0,RS,SP,,,,,,,,2010,2010,17.0,18.0,18.0,2010
3258,18.0,2010-09-01,19:30,Vitória,Internacional,,,,,-, Barradão,0,0,BA,RS,,,,,,,,2010,2010,18.0,18.0,18.0,2010
3259,18.0,2010-09-01,19:30,Grêmio Prudente,Botafogo-RJ,,,,,Botafogo-RJ,  Prudentão,0,1,SP,RJ,,,,,,,,2010,2010,18.0,18.0,18.0,2010
3260,18.0,2010-09-01,21:00,Goiás,Atlético-MG,,,,,Atletico-MG, Serra Dourada,1,3,GO,MG,,,,,,,,2010,2010,18.0,18.0,18.0,2010
3261,18.0,2010-09-01,22:00,Cruzeiro,Flamengo,,,,,Cruzeiro,Parque do Sabiá,1,0,MG,RJ,,,,,,,,2010,2010,18.0,18.0,18.0,2010
3262,18.0,2010-09-01,22:00,Atlético-PR,Ceará,,,,,Athletico-PR, Arena da Baixada,2,1,PR,CE,,,,,,,,2010,2010,18.0,18.0,18.0,2010
3263,18.0,2010-09-01,22:00,Fluminense,Palmeiras,,,,,-, Maracanã,1,1,RJ,SP,,,,,,,,2010,2010,18.0,18.0,18.0,2010
